,PassengerId,Survived,Age,SibSp,Parch,Fare,Male,Female,Alone,First_class,Second_class,Third_class,Cherbourg,Queenstown,Southampton,Miss
523,828,1,0.007288263382759489,0.0,0.3333333333333333,0.07222738817151159,1,0,0,0,1,0,1,0,0,0
524,566,0,0.2963056044232219,0.25,0.0,0.04713766070721715,1,0,0,0,0,1,0,0,1,0
525,291,1,0.32143754712239253,0.0,0.0,0.15390495017656614,0,1,1,1,0,0,0,0,1,1
526,498,0,0.36792055349407915,0.0,0.0,0.029473237129564348,1,0,1,0,0,1,0,0,1,0
527,87,0,0.19577783362653933,0.125,0.5,0.06709553154495196,1,0,0,0,0,1,0,0,1,0
528,647,0,0.23347574767529528,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
529,66,1,0.36792055349407915,0.125,0.16666666666666666,0.029757819776815374,1,0,0,0,0,1,1,0,0,0
530,10,1,0.17064589092736868,0.125,0.0,0.058694292654020104,0,1,0,0,1,0,1,0,0,0
531,80,1,0.37170143252073384,0.0,0.0,0.024349578357040744,0,1,1,0,0,1,0,0,1,1
532,578,1,0.4847951746670017,0.125,0.0,0.1091095334796455,0,1,0,1,0,0,0,0,1,0
533,685,0,0.7486805730082935,0.125,0.16666666666666666,0.0761229303346364,1,0,0,0,1,0,0,0,1,0
534,450,1,0.648152802211611,0.0,0.0,0.05953203526170282,1,0,1,1,0,0,0,0,1,0
535,575,0,0.19577783362653933,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
536,462,0,0.42196531791907516,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
537,742,0,0.4470972606182458,0.125,0.0,0.15390495017656614,1,0,0,1,0,0,0,0,1,0
538,762,0,0.5099271173661724,0.0,0.0,0.013907073811135496,1,0,1,0,0,1,0,0,1,0
539,91,0,0.35913546117114853,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
540,343,0,0.3465694898215632,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
541,166,1,0.10781603417944208,0.0,0.3333333333333333,0.04006213192611313,1,0,0,0,0,1,0,0,1,0
542,811,0,0.32143754712239253,0.0,0.0,0.015395374692678068,1,0,1,0,0,1,0,0,1,0
543,239,0,0.23347574767529528,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
544,693,1,0.36792055349407915,0.0,0.0,0.11027245763075773,1,0,1,0,0,1,0,0,1,0
545,495,0,0.2586076903744659,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
546,427,1,0.3465694898215632,0.125,0.0,0.050748620223090936,0,1,0,0,1,0,0,0,1,0
547,794,0,0.36792055349407915,0.0,0.0,0.05991421140938287,1,0,1,1,0,0,1,0,0,0
548,573,1,0.4470972606182458,0.0,0.0,0.051504969851415845,1,0,1,1,0,0,0,0,1,0
549,485,1,0.3088715757728072,0.125,0.0,0.17777475888549785,1,0,0,1,0,0,1,0,0,0
550,402,0,0.32143754712239253,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
551,772,0,0.5978889168132696,0.0,0.0,0.015330377421392339,1,0,1,0,0,1,0,0,1,0
552,302,1,0.36792055349407915,0.25,0.0,0.04538097769949478,1,0,0,0,0,1,0,1,0,0
553,318,0,0.6732847449107816,0.0,0.0,0.027326180120125887,1,0,1,0,1,0,0,0,1,0
554,459,1,0.6230208595124404,0.0,0.0,0.020494635090094415,0,1,1,0,1,0,0,0,1,1
555,68,0,0.23347574767529528,0.0,0.0,0.015923941091001644,1,0,1,0,0,1,0,0,1,0
556,553,0,0.36792055349407915,0.0,0.0,0.015281580671177828,1,0,1,0,0,1,0,1,0,0
557,530,0,0.2837396330736366,0.25,0.16666666666666666,0.022446505098674834,1,0,0,0,1,0,0,0,1,0
558,745,1,0.38426740387031916,0.0,0.0,0.015468569817999833,1,0,1,0,0,1,0,0,1,0
559,771,0,0.2963056044232219,0.0,0.0,0.018542765081513996,1,0,1,0,0,1,0,0,1,0
560,254,0,0.37170143252073384,0.125,0.0,0.031425107138144774,1,0,0,0,0,1,0,0,1,0
561,114,0,0.24604171902488062,0.125,0.0,0.019177122834302632,0,1,0,0,0,1,0,0,1,1
562,432,1,0.36792055349407915,0.125,0.0,0.031425107138144774,0,1,0,0,0,1,0,0,1,0
563,777,0,0.36792055349407915,0.0,0.0,0.015126992566498259,1,0,1,0,0,1,0,1,0,0
564,110,1,0.36792055349407915,0.125,0.0,0.04713766070721715,0,1,0,0,0,1,0,1,0,1
565,687,0,0.17064589092736868,0.5,0.16666666666666666,0.07746484096553544,1,0,0,0,0,1,0,0,1,0
566,458,1,0.36792055349407915,0.125,0.0,0.10122885832000206,0,1,0,1,0,0,0,0,1,0
567,197,0,0.36792055349407915,0.0,0.0,0.015126992566498259,1,0,1,0,0,1,0,1,0,0
568,69,1,0.20834380497612465,0.5,0.3333333333333333,0.015468569817999833,0,1,0,0,0,1,0,0,1,1
569,681,0,0.36792055349407915,0.0,0.0,0.01588334219482317,0,1,1,0,0,1,0,1,0,1
570,674,1,0.38426740387031916,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
571,677,0,0.3025885900980146,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
572,667,0,0.3088715757728072,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
573,189,0,0.4973611460165871,0.125,0.16666666666666666,0.030253985132996517,1,0,0,0,0,1,0,1,0,0
574,879,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
575,390,1,0.20834380497612465,0.0,0.0,0.023422440102965045,0,1,1,0,1,0,1,0,0,1
576,661,1,0.6230208595124404,0.25,0.0,0.2608674266467732,1,0,0,1,0,0,0,0,1,0
577,764,1,0.4470972606182458,0.125,0.3333333333333333,0.23422440102965045,0,1,0,1,0,0,0,0,1,0
578,82,1,0.35913546117114853,0.0,0.0,0.018542765081513996,1,0,1,0,0,1,0,0,1,0
579,643,0,0.01985423473234481,0.375,0.3333333333333333,0.05445717323939373,0,1,0,0,0,1,0,0,1,1
580,70,0,0.32143754712239253,0.25,0.0,0.016908073949327893,1,0,0,0,0,1,0,0,1,0
581,283,0,0.19577783362653933,0.0,0.0,0.018542765081513996,1,0,1,0,0,1,0,0,1,0
582,199,1,0.36792055349407915,0.0,0.0,0.015126992566498259,0,1,1,0,0,1,0,1,0,1
583,505,1,0.19577783362653933,0.0,0.0,0.16883675574220638,0,1,1,1,0,0,0,0,1,1
584,204,0,0.5664739884393063,0.0,0.0,0.014102260811993537,1,0,1,0,0,1,1,0,0,0
585,243,0,0.35913546117114853,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
586,246,0,0.5476250314149284,0.25,0.0,0.17566830077223786,1,0,0,1,0,0,0,1,0,0
587,184,1,0.007288263382759489,0.25,0.16666666666666666,0.0761229303346364,1,0,0,0,1,0,0,0,1,0
588,53,1,0.610454888162855,0.125,0.0,0.1497654242623688,0,1,0,1,0,0,1,0,0,0
589,43,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,1,0,0,0
590,452,0,0.36792055349407915,0.125,0.0,0.03897240290032268,1,0,0,0,0,1,0,0,1,0
591,365,0,0.36792055349407915,0.125,0.0,0.030253985132996517,1,0,0,0,0,1,0,1,0,0
592,312,1,0.22090977632570996,0.25,0.3333333333333333,0.5121218935012878,0,1,0,1,0,0,1,0,0,1
593,818,0,0.38426740387031916,0.125,0.16666666666666666,0.07222738817151159,1,0,0,0,1,0,1,0,0,0
594,496,0,0.36792055349407915,0.0,0.0,0.028220722145058292,1,0,1,0,0,1,1,0,0,0
595,323,1,0.37170143252073384,0.0,0.0,0.024105594605968193,0,1,1,0,1,0,0,1,0,1
596,133,0,0.5853229454636844,0.125,0.0,0.028302115124416098,0,1,0,0,0,1,0,0,1,0
597,253,0,0.7738125157074642,0.0,0.0,0.051822148727810165,1,0,1,1,0,0,0,0,1,0
598,366,0,0.37170143252073384,0.0,0.0,0.014151057562208049,1,0,1,0,0,1,0,0,1,0
599,585,0,0.36792055349407915,0.0,0.0,0.017005667449756914,1,0,1,0,0,1,1,0,0,0
600,378,0,0.33400351847197784,0.0,0.3333333333333333,0.41282050681475896,1,0,0,1,0,0,1,0,0,0
601,718,1,0.33400351847197784,0.0,0.0,0.020494635090094415,0,1,1,0,1,0,0,0,1,1
602,807,0,0.4847951746670017,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0
603,857,1,0.5601910027645137,0.125,0.16666666666666666,0.32179836714362564,0,1,0,1,0,0,0,0,1,0
604,767,0,0.36792055349407915,0.0,0.0,0.07729405233978466,1,0,1,1,0,0,1,0,0,0
605,873,0,0.4093993465694898,0.0,0.0,0.009759350042902102,1,0,1,1,0,0,0,0,1,0
606,559,1,0.4847951746670017,0.125,0.16666666666666666,0.1554664461834305,0,1,0,1,0,0,0,0,1,0
607,379,0,0.24604171902488062,0.0,0.0,0.007831878409428937,1,0,1,0,0,1,1,0,0,0
608,9,1,0.33400351847197784,0.0,0.3333333333333333,0.021730754366528396,0,1,0,0,0,1,0,0,1,0
609,399,0,0.2837396330736366,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
610,130,0,0.5601910027645137,0.0,0.0,0.013614293309848433,1,0,1,0,0,1,0,0,1,0
611,704,0,0.3088715757728072,0.0,0.0,0.01511079204542704,1,0,1,0,0,1,0,1,0,0
612,824,1,0.33400351847197784,0.0,0.16666666666666666,0.024349578357040744,0,1,0,0,0,1,0,0,1,0
613,206,0,0.01985423473234481,0.0,0.16666666666666666,0.02042143996477265,0,1,0,0,0,1,0,0,1,1
614,392,1,0.2586076903744659,0.0,0.0,0.015216388212891242,1,0,1,0,0,1,0,0,1,0
615,281,0,0.8115104297562201,0.0,0.0,0.015126992566498259,1,0,1,0,0,1,0,1,0,0
616,315,0,0.5350590600653431,0.125,0.16666666666666666,0.05123658772523604,1,0,0,0,1,0,0,0,1,0
617,580,1,0.39683337521990447,0.0,0.0,0.015468569817999833,1,0,1,0,0,1,0,0,1,0
618,342,1,0.2963056044232219,0.375,0.3333333333333333,0.5133418122566505,0,1,0,1,0,0,0,0,1,1
619,609,1,0.2711736617240513,0.125,0.3333333333333333,0.08115719346076702,0,1,0,0,1,0,1,0,0,0
620,367,1,0.7486805730082935,0.125,0.0,0.14687821814567664,0,1,0,1,0,0,1,0,0,0
621,65,0,0.36792055349407915,0.0,0.0,0.05410739813385612,1,0,1,1,0,0,1,0,0,0
622,748,1,0.37170143252073384,0.0,0.0,0.025374310111545468,0,1,1,0,1,0,0,0,1,1
623,18,1,0.36792055349407915,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
624,411,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
625,52,0,0.2586076903744659,0.0,0.0,0.01522458606692728,1,0,1,0,0,1,0,0,1,0
626,139,0,0.19577783362653933,0.0,0.0,0.01798980030808316,1,0,1,0,0,1,0,0,1,0
627,266,0,0.4470972606182458,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
628,805,1,0.33400351847197784,0.0,0.0,0.013614293309848433,1,0,1,0,0,1,0,0,1,0
629,801,0,0.42196531791907516,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
630,468,0,0.6984166876099522,0.0,0.0,0.051822148727810165,1,0,1,1,0,0,0,0,1,0
631,67,1,0.35913546117114853,0.0,0.0,0.020494635090094415,0,1,1,0,1,0,0,0,1,0
632,486,0,0.36792055349407915,0.375,0.16666666666666666,0.04970768794751499,0,1,0,0,0,1,0,0,1,1
633,250,0,0.6732847449107816,0.125,0.0,0.050748620223090936,1,0,0,0,1,0,0,0,1,0
634,346,1,0.2963056044232219,0.0,0.0,0.025374310111545468,0,1,1,0,1,0,0,0,1,1
635,413,1,0.4093993465694898,0.125,0.0,0.17566830077223786,0,1,0,1,0,0,0,1,0,1
636,544,1,0.39683337521990447,0.125,0.0,0.050748620223090936,1,0,0,0,1,0,0,0,1,0
637,869,0,0.36792055349407915,0.0,0.0,0.018542765081513996,1,0,1,0,0,1,0,0,1,0
638,256,1,0.35913546117114853,0.0,0.3333333333333333,0.029757819776815374,0,1,0,0,0,1,1,0,0,0
639,854,1,0.19577783362653933,0.0,0.16666666666666666,0.07690367833806856,0,1,0,1,0,0,0,0,1,1
640,415,1,0.5476250314149284,0.0,0.0,0.015468569817999833,1,0,1,0,0,1,0,0,1,0
641,535,0,0.37170143252073384,0.0,0.0,0.016908073949327893,0,1,1,0,0,1,0,0,1,1
642,217,1,0.33400351847197784,0.0,0.0,0.015468569817999833,0,1,1,0,0,1,0,0,1,1
643,545,0,0.6230208595124404,0.125,0.0,0.20772776566317125,1,0,0,1,0,0,1,0,0,0
644,138,0,0.4596632319678311,0.125,0.0,0.10364429745562033,1,0,0,1,0,0,0,0,1,0
645,589,0,0.2711736617240513,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
646,98,1,0.2837396330736366,0.0,0.16666666666666666,0.12366716556464086,1,0,0,1,0,0,1,0,0,0
647,728,1,0.36792055349407915,0.0,0.0,0.015102594191391002,0,1,1,0,0,1,0,1,0,1
648,707,1,0.5601910027645137,0.0,0.0,0.026350245115835676,0,1,1,0,1,0,0,0,1,0
649,376,1,0.36792055349407915,0.125,0.0,0.16038672010106,0,1,0,1,0,0,1,0,0,0
650,406,0,0.42196531791907516,0.125,0.0,0.04098927018018883,1,0,0,0,1,0,0,0,1,0
651,654,1,0.36792055349407915,0.0,0.0,0.015281580671177828,0,1,1,0,0,1,0,1,0,1
652,202,0,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676823,1,0,0,0,0,1,0,0,1,0
653,45,1,0.23347574767529528,0.0,0.0,0.01537917417160685,0,1,1,0,0,1,0,1,0,1
654,648,1,0.6984166876099522,0.0,0.0,0.06929138530460492,1,0,1,1,0,0,1,0,0,0
655,403,0,0.2586076903744659,0.125,0.0,0.019177122834302632,0,1,0,0,0,1,0,0,1,1
656,142,1,0.2711736617240513,0.0,0.0,0.015126992566498259,0,1,1,0,0,1,0,0,1,1
657,178,0,0.6230208595124404,0.0,0.0,0.05604306762136532,0,1,1,1,0,0,1,0,0,1
658,259,1,0.43453128926866047,0.0,0.0,1.0,0,1,1,1,0,0,1,0,0,1
659,276,1,0.7863784870570495,0.125,0.0,0.15216446768991498,0,1,0,1,0,0,0,0,1,1
660,245,0,0.37170143252073384,0.0,0.0,0.014102260811993537,1,0,1,0,0,1,1,0,0,0
661,623,1,0.24604171902488062,0.125,0.16666666666666666,0.030725752114070404,1,0,0,0,0,1,1,0,0,0
662,374,0,0.2711736617240513,0.0,0.0,0.2647385704347907,1,0,1,1,0,0,1,0,0,0
663,198,0,0.5224930887157577,0.0,0.16666666666666666,0.01640390592611157,1,0,0,0,0,1,0,0,1,0
664,251,0,0.36792055349407915,0.0,0.0,0.014151057562208049,1,0,1,0,0,1,0,0,1,0
665,474,1,0.2837396330736366,0.0,0.0,0.026919605597338588,0,1,1,0,1,0,1,0,0,0
666,755,1,0.5978889168132696,0.125,0.3333333333333333,0.12687155055772734,0,1,0,0,1,0,0,0,1,0
667,849,0,0.3465694898215632,0.0,0.16666666666666666,0.06441171028315387,1,0,0,0,1,0,0,0,1,0
668,590,0,0.36792055349407915,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
669,563,0,0.3465694898215632,0.0,0.0,0.026350245115835676,1,0,1,0,1,0,0,0,1,0
670,122,0,0.36792055349407915,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
671,267,0,0.19577783362653933,0.5,0.16666666666666666,0.07746484096553544,1,0,0,0,0,1,0,0,1,0
672,554,1,0.2711736617240513,0.0,0.0,0.014102260811993537,1,0,1,0,0,1,1,0,0,0
673,181,0,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676823,0,1,0,0,0,1,0,0,1,1
674,129,1,0.36792055349407915,0.125,0.16666666666666666,0.04364049521284361,0,1,0,0,0,1,1,0,0,1
675,196,1,0.7235486303091229,0.0,0.0,0.2859895551532101,0,1,1,1,0,0,1,0,0,1
676,175,0,0.6984166876099522,0.0,0.0,0.05991421140938287,1,0,1,1,0,0,1,0,0,0
677,739,0,0.36792055349407915,0.0,0.0,0.015411575213749284,1,0,1,0,0,1,0,0,1,0
678,445,1,0.36792055349407915,0.0,0.0,0.015834545444608664,1,0,1,0,0,1,0,0,1,0
679,823,0,0.4722292033174164,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0
680,220,0,0.37170143252073384,0.0,0.0,0.020494635090094415,1,0,1,0,1,0,0,0,1,0
681,284,1,0.23347574767529528,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
682,223,0,0.6355868308620256,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
683,186,0,0.36792055349407915,0.0,0.0,0.09759350042902103,1,0,1,1,0,0,0,0,1,0
684,865,0,0.2963056044232219,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
685,40,1,0.17064589092736868,0.125,0.0,0.021942337075458514,0,1,0,0,0,1,1,0,0,1
686,412,0,0.36792055349407915,0.0,0.0,0.013386510079847098,1,0,1,0,0,1,0,1,0,0
687,369,1,0.36792055349407915,0.0,0.0,0.015126992566498259,0,1,1,0,0,1,0,1,0,1
688,885,0,0.3088715757728072,0.0,0.0,0.013760683560491965,1,0,1,0,0,1,0,0,1,0
689,100,0,0.42196531791907516,0.125,0.0,0.050748620223090936,1,0,0,0,1,0,0,0,1,0
690,489,0,0.37170143252073384,0.0,0.0,0.015712553569072387,1,0,1,0,0,1,0,0,1,0
691,313,0,0.32143754712239253,0.125,0.16666666666666666,0.050748620223090936,0,1,0,0,1,0,0,0,1,0
692,3,1,0.32143754712239253,0.0,0.0,0.015468569817999833,0,1,1,0,0,1,0,0,1,1
693,97,0,0.8869062578537321,0.0,0.0,0.06764049365134761,1,0,1,1,0,0,1,0,0,0
694,449,1,0.05755214878110078,0.25,0.16666666666666666,0.03758969818624431,0,1,0,0,0,1,1,0,0,1
695,804,1,0.0,0.0,0.16666666666666666,0.016623491302076868,1,0,0,0,0,1,1,0,0,0
696,791,0,0.36792055349407915,0.0,0.0,0.015126992566498259,1,0,1,0,0,1,0,1,0,0
697,479,0,0.2711736617240513,0.0,0.0,0.014679623960531627,1,0,1,0,0,1,0,0,1,0
698,549,0,0.4093993465694898,0.125,0.16666666666666666,0.04006213192611313,1,0,0,0,0,1,0,0,1,0
699,419,0,0.37170143252073384,0.0,0.0,0.025374310111545468,1,0,1,0,1,0,0,0,1,0
